CID,CO_MACSAUD,UF,CO_MUNICIP_R,NOME DO MUNICÍPIO,pop,MortPor100k,mortes_p_covid,A419,A419,J189,J189,J969,J969,J449,J449,J81X,J81X,tot2019,tot2020,dif20_19,%dif20_19,dif20_19_por100khab,tot2019_por100k,%dif20_19_por_mortes_covid
1551,2607,PE,260720,Ipojuca,97669,97.26730078121001,95.0,138.0,99.0,33.0,26.0,33.0,19.0,12.0,4.0,16.0,12.0,232.0,160.0,-72.0,-31.034482758620683,-73.71837532891706,237.53698717095497,-75.78947368421053
1552,2607,PE,260760,Ilha de Itamaracá,26672,52.489502099580086,14.0,34.0,33.0,8.0,2.0,10.0,5.0,1.0,1.0,2.0,5.0,55.0,46.0,-9.0,-16.36363636363637,-33.74325134973005,206.20875824835034,-64.28571428571429
1553,2607,PE,260765,Itambé,36471,128.86951276356558,47.0,54.0,40.0,14.0,11.0,4.0,12.0,6.0,2.0,13.0,8.0,91.0,73.0,-18.0,-19.780219780219777,-49.354281483918726,249.513311946478,-38.297872340425535
1554,2607,PE,260775,Itapissuma,26900,96.6542750929368,26.0,50.0,42.0,9.0,10.0,8.0,8.0,4.0,0.0,2.0,2.0,73.0,62.0,-11.0,-15.068493150684937,-40.89219330855018,271.3754646840149,-42.30769230769231
1555,2607,PE,260780,Itaquitinga,17006,94.08444078560508,16.0,24.0,25.0,8.0,5.0,3.0,1.0,1.0,1.0,7.0,5.0,43.0,37.0,-6.0,-13.953488372093027,-35.28166529460191,252.85193461131368,-37.5
1556,2607,PE,260790,Jaboatão dos Guararapes,706867,156.60654691759555,1107.0,1251.0,1011.0,301.0,191.0,323.0,203.0,125.0,70.0,234.0,98.0,2234.0,1573.0,-661.0,-29.58818263205013,-93.51122629858233,316.04248041003467,-59.71093044263775
1557,2607,PE,260795,Jaqueira,11644,85.88114050154586,10.0,14.0,13.0,2.0,5.0,4.0,3.0,5.0,5.0,4.0,2.0,29.0,28.0,-1.0,-3.4482758620689613,-8.588114050154587,249.055307454483,-10.0
1558,2607,PE,260810,João Alfredo,33328,90.0144023043687,30.0,55.0,45.0,17.0,14.0,17.0,8.0,5.0,5.0,4.0,4.0,98.0,76.0,-22.0,-22.44897959183674,-66.01056168987039,294.04704752760443,-73.33333333333333
1559,2607,PE,260820,Joaquim Nabuco,16011,149.8969458497283,24.0,22.0,11.0,4.0,4.0,2.0,6.0,9.0,2.0,4.0,1.0,41.0,24.0,-17.0,-41.463414634146346,-106.17700331022422,256.0739491599525,-70.83333333333334
1560,2607,PE,260845,Lagoa do Carro,18252,76.70392285776902,14.0,30.0,12.0,10.0,4.0,7.0,3.0,5.0,5.0,9.0,7.0,61.0,31.0,-30.0,-49.18032786885246,-164.3655489809336,334.209949594565,-214.28571428571428
1561,2607,PE,260850,Lagoa de Itaenga,21460,83.87698042870457,18.0,43.0,32.0,8.0,9.0,8.0,4.0,5.0,4.0,16.0,13.0,80.0,62.0,-18.0,-22.499999999999996,-83.87698042870457,372.7865796831314,-100.0
1562,2607,PE,260870,Lagoa dos Gatos,16318,36.76921191322466,6.0,23.0,29.0,5.0,10.0,1.0,10.0,5.0,7.0,1.0,2.0,35.0,58.0,23.0,65.71428571428572,140.9486456673612,214.4870694938105,383.33333333333337
1563,2607,PE,260890,Limoeiro,56198,169.04516174952843,95.0,144.0,84.0,52.0,24.0,42.0,30.0,20.0,15.0,16.0,5.0,274.0,158.0,-116.0,-42.33576642335767,-206.41303960995052,487.56183494074526,-122.10526315789474
1564,2607,PE,260900,Macaparana,25472,66.73994974874371,17.0,35.0,33.0,28.0,14.0,39.0,17.0,3.0,1.0,6.0,1.0,111.0,66.0,-45.0,-40.54054054054054,-176.66457286432163,435.7726130653266,-264.70588235294116
1565,2607,PE,260910,Machados,16321,61.270755468414926,10.0,27.0,19.0,7.0,8.0,7.0,2.0,2.0,1.0,5.0,1.0,48.0,31.0,-17.0,-35.416666666666664,-104.16028429630538,294.09962624839164,-170.0
1566,2607,PE,260920,Maraial,11220,80.21390374331551,9.0,16.0,9.0,3.0,3.0,1.0,3.0,1.0,0.0,4.0,0.0,25.0,15.0,-10.0,-40.0,-89.12655971479501,222.81639928698752,-111.11111111111111
1567,2607,PE,260940,Moreno,63294,102.69535816981072,65.0,103.0,83.0,18.0,14.0,22.0,15.0,11.0,10.0,12.0,7.0,166.0,129.0,-37.0,-22.289156626506024,-58.45735772743071,262.26814547982434,-56.92307692307692
1568,2607,PE,260950,Nazaré da Mata,32573,113.59101095999755,37.0,66.0,58.0,25.0,14.0,19.0,19.0,1.0,5.0,3.0,4.0,114.0,100.0,-14.0,-12.28070175438597,-42.98038252540448,349.98311484972214,-37.83783783783784
1569,2607,PE,260960,Olinda,393115,149.57455197588493,588.0,961.0,771.0,185.0,139.0,213.0,152.0,61.0,47.0,165.0,85.0,1585.0,1194.0,-391.0,-24.668769716088324,-99.46198949416836,403.1899062615266,-66.49659863945578
1570,2607,PE,260970,Orobó,23935,54.313766450804266,13.0,37.0,32.0,18.0,15.0,18.0,5.0,6.0,7.0,4.0,6.0,83.0,65.0,-18.0,-21.68674698795181,-75.20367662419052,346.77250887821185,-138.46153846153845
1571,2607,PE,261000,Palmares,63500,130.70866141732284,83.0,149.0,103.0,26.0,29.0,21.0,22.0,21.0,10.0,10.0,16.0,227.0,180.0,-47.0,-20.70484581497798,-74.01574803149606,357.4803149606299,-56.62650602409639
1572,2607,PE,261050,Passira,28894,124.59334117809927,36.0,51.0,45.0,18.0,18.0,19.0,13.0,6.0,7.0,6.0,2.0,100.0,85.0,-15.0,-15.000000000000002,-51.913892157541355,346.0926143836091,-41.66666666666667
1573,2607,PE,261060,Paudalho,56933,93.0918799290394,53.0,110.0,73.0,38.0,19.0,27.0,13.0,8.0,3.0,13.0,8.0,196.0,116.0,-80.0,-40.816326530612244,-140.51604517590852,344.2643106809759,-150.9433962264151
1574,2607,PE,261070,Paulista,334376,147.43881139794723,493.0,656.0,507.0,123.0,99.0,159.0,108.0,28.0,35.0,122.0,60.0,1088.0,809.0,-279.0,-25.64338235294118,-83.43900279924397,325.38220446443523,-56.5922920892495
1575,2607,PE,261130,Pombos,27148,95.77132753794018,26.0,51.0,20.0,6.0,6.0,9.0,7.0,2.0,9.0,3.0,2.0,71.0,44.0,-27.0,-38.02816901408451,-99.45484013555327,261.52939443052895,-103.84615384615385
1576,2607,PE,261140,Primavera,15101,99.33117012118403,15.0,22.0,19.0,2.0,3.0,7.0,5.0,4.0,3.0,2.0,2.0,37.0,32.0,-5.0,-13.513513513513509,-33.11039004039468,245.0168862989206,-33.33333333333333
1577,2607,PE,261150,Quipapá,26175,49.66571155682904,13.0,36.0,27.0,5.0,8.0,2.0,4.0,11.0,3.0,6.0,3.0,60.0,45.0,-15.0,-25.0,-57.306590257879655,229.22636103151862,-115.38461538461537
1578,2607,PE,261160,Recife,1653461,177.20405863821404,2930.0,3646.0,3138.0,742.0,579.0,923.0,623.0,275.0,248.0,536.0,259.0,6122.0,4847.0,-1275.0,-20.826527278667108,-77.11098114802829,370.25366791233665,-43.515358361774744
1579,2607,PE,261180,Ribeirão,47616,109.20698924731182,52.0,82.0,62.0,16.0,9.0,10.0,16.0,9.0,12.0,15.0,13.0,132.0,112.0,-20.0,-15.151515151515149,-42.00268817204301,277.2177419354839,-38.46153846153847
1580,2607,PE,261190,Rio Formoso,23628,84.64533604198408,20.0,31.0,36.0,2.0,7.0,3.0,9.0,1.0,1.0,6.0,4.0,43.0,57.0,14.0,32.558139534883715,59.251735229388856,181.9874724902658,70.0
1581,2607,PE,261210,Salgadinho,11068,27.105168052041922,3.0,10.0,8.0,7.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,22.0,9.0,-13.0,-59.09090909090908,-117.45572822551499,198.77123238164077,-433.3333333333333
1582,2607,PE,261290,São Benedito do Sul,16069,62.231626112390316,10.0,16.0,10.0,3.0,0.0,2.0,2.0,6.0,0.0,2.0,1.0,29.0,13.0,-16.0,-55.172413793103445,-99.57060177982451,180.47171572593192,-160.0
1583,2607,PE,261340,São José da Coroa Grande,21586,88.02001297137033,19.0,40.0,35.0,11.0,8.0,4.0,4.0,2.0,1.0,2.0,3.0,59.0,51.0,-8.0,-13.559322033898303,-37.06105809320856,273.32530343741314,-42.10526315789473
1584,2607,PE,261370,São Lourenço da Mata,114079,164.79807852453123,188.0,251.0,169.0,70.0,36.0,54.0,37.0,22.0,19.0,39.0,19.0,436.0,280.0,-156.0,-35.77981651376147,-136.74734175439826,382.1912884930618,-82.97872340425532
1585,2607,PE,261380,São Vicente Férrer,18085,105.05944152612663,19.0,20.0,18.0,15.0,4.0,13.0,5.0,3.0,2.0,7.0,1.0,58.0,30.0,-28.0,-48.275862068965516,-154.82444014376554,320.70776886922863,-147.36842105263156
1586,2607,PE,261420,Sirinhaém,46361,84.12243049114558,39.0,56.0,47.0,17.0,9.0,11.0,14.0,6.0,2.0,17.0,3.0,107.0,75.0,-32.0,-29.90654205607477,-69.02353271068355,230.79743750134813,-82.05128205128204
1587,2607,PE,261450,Surubim,65647,85.3047359361433,56.0,154.0,120.0,49.0,26.0,27.0,28.0,14.0,18.0,18.0,6.0,262.0,198.0,-64.0,-24.427480916030532,-97.49112678416378,399.10430027267046,-114.28571428571428
1588,2607,PE,261485,Tamandaré,23623,59.26427634085425,14.0,31.0,30.0,5.0,4.0,8.0,10.0,4.0,3.0,4.0,1.0,52.0,48.0,-4.0,-7.692307692307687,-16.932650383101215,220.12445498031582,-28.57142857142857
1589,2607,PE,261530,Timbaúba,52802,142.04007423961215,75.0,117.0,92.0,36.0,24.0,44.0,20.0,12.0,7.0,16.0,10.0,225.0,153.0,-72.0,-31.999999999999996,-136.35847127002765,426.1202227188364,-96.0
1590,2607,PE,261550,Tracunhaém,13813,108.59335408672989,15.0,26.0,14.0,6.0,1.0,4.0,0.0,1.0,0.0,4.0,1.0,41.0,16.0,-25.0,-60.97560975609756,-180.98892347788313,296.8218345037284,-166.66666666666669
1591,2607,PE,261618,Vertente do Lério,7571,26.41658961828028,2.0,23.0,13.0,4.0,5.0,4.0,9.0,2.0,4.0,0.0,1.0,33.0,32.0,-1.0,-3.0303030303030276,-13.20829480914014,435.87372870162466,-50.0
1592,2607,PE,261630,Vicência,32772,54.92493592090809,18.0,38.0,44.0,16.0,17.0,14.0,10.0,1.0,2.0,4.0,5.0,73.0,78.0,5.0,6.849315068493156,15.256926644696692,222.7511290125717,27.77777777777778
1593,2607,PE,261640,Vitória de Santo Antão,139583,135.40330842581116,189.0,289.0,214.0,95.0,63.0,38.0,41.0,52.0,53.0,24.0,21.0,498.0,392.0,-106.0,-21.285140562248994,-75.94047985786234,356.77697140769294,-56.08465608465608
1594,2607,PE,261650,Xexéu,14757,128.7524564613404,19.0,31.0,15.0,3.0,3.0,5.0,4.0,0.0,2.0,1.0,3.0,40.0,27.0,-13.0,-32.49999999999999,-88.09378599986447,271.05780307650605,-68.42105263157895
1595,2608,PE,260030,Agrestina,25065,143.6265709156194,36.0,56.0,40.0,12.0,12.0,13.0,11.0,9.0,3.0,10.0,5.0,100.0,71.0,-29.0,-29.000000000000004,-115.69918212647119,398.96269698783163,-80.55555555555556
1596,2608,PE,260050,Águas Belas,43686,61.80469715698393,27.0,45.0,53.0,17.0,15.0,12.0,4.0,7.0,5.0,13.0,7.0,94.0,84.0,-10.0,-10.63829787234043,-22.890628576660713,215.1719086206107,-37.03703703703704
1597,2608,PE,260060,Alagoinha,14718,67.94401413235495,10.0,28.0,24.0,7.0,8.0,8.0,6.0,2.0,2.0,5.0,4.0,50.0,44.0,-6.0,-12.0,-40.766408479412966,339.7200706617747,-60.0
1598,2608,PE,260080,Altinho,22984,60.91193873999303,14.0,47.0,32.0,21.0,15.0,3.0,6.0,5.0,3.0,6.0,3.0,82.0,59.0,-23.0,-28.04878048780488,-100.06961364427428,356.7699269056735,-164.28571428571428
1599,2608,PE,260100,Angelim,11226,26.72367717797969,3.0,17.0,7.0,10.0,4.0,3.0,4.0,6.0,2.0,1.0,0.0,37.0,17.0,-20.0,-54.054054054054056,-178.15784785319792,329.5920185284162,-666.6666666666667
1600,2608,PE,260130,Barra de Guabiraba,14510,103.37698139214335,15.0,14.0,18.0,2.0,3.0,8.0,5.0,1.0,3.0,2.0,0.0,27.0,29.0,2.0,7.407407407407418,13.783597518952446,186.07856650585802,13.333333333333334
1601,2608,PE,260170,Belo Jardim,76687,79.54412090706379,61.0,134.0,108.0,69.0,43.0,28.0,26.0,14.0,19.0,19.0,14.0,264.0,210.0,-54.0,-20.45454545454546,-70.4161070324827,344.25652326991536,-88.52459016393442
1602,2608,PE,260190,Bezerros,60880,146.1892247043364,89.0,140.0,127.0,45.0,11.0,42.0,18.0,27.0,6.0,16.0,20.0,270.0,182.0,-88.0,-32.592592592592595,-144.54664914586073,443.4954007884363,-98.87640449438202
1603,2608,PE,260210,Bom Conselho,48767,53.31474152603195,26.0,57.0,35.0,34.0,15.0,16.0,8.0,10.0,11.0,9.0,3.0,126.0,72.0,-54.0,-42.85714285714286,-110.7306170156048,258.3714397030779,-207.6923076923077
1604,2608,PE,260230,Bonito,38117,62.96403179683606,24.0,61.0,47.0,13.0,15.0,23.0,9.0,8.0,13.0,6.0,2.0,111.0,86.0,-25.0,-22.522522522522525,-65.58753312170423,291.20864706036673,-104.16666666666667
1605,2608,PE,260240,Brejão,8987,44.508734839212195,4.0,17.0,15.0,2.0,2.0,2.0,6.0,3.0,1.0,2.0,2.0,26.0,26.0,0.0,0.0,0.0,289.3067764548793,0.0
1606,2608,PE,260260,Brejo da Madre de Deus,51225,66.37384089799903,34.0,68.0,58.0,25.0,17.0,14.0,9.0,6.0,11.0,17.0,4.0,130.0,99.0,-31.0,-23.84615384615385,-60.51732552464616,253.7823328452904,-91.17647058823529
1607,2608,PE,260310,Cachoeirinha,20501,117.0674601238964,24.0,31.0,31.0,13.0,9.0,7.0,6.0,8.0,3.0,6.0,3.0,65.0,52.0,-13.0,-19.999999999999996,-63.41154090044388,317.05770450221945,-54.166666666666664
1608,2608,PE,260320,Caetés,28904,48.436202601716026,14.0,22.0,25.0,6.0,5.0,7.0,3.0,5.0,1.0,2.0,2.0,42.0,36.0,-6.0,-14.28571428571429,-20.758372543592582,145.30860780514809,-42.857142857142854
1609,2608,PE,260330,Calçado,11018,45.380286803412595,5.0,12.0,8.0,7.0,4.0,0.0,3.0,5.0,1.0,8.0,4.0,32.0,20.0,-12.0,-37.5,-108.91268832819024,290.4338355418406,-240.0
1610,2608,PE,260350,Camocim de São Félix,18900,89.94708994708995,17.0,37.0,28.0,8.0,9.0,9.0,1.0,4.0,0.0,7.0,0.0,65.0,38.0,-27.0,-41.53846153846153,-142.85714285714286,343.9153439153439,-158.8235294117647
1611,2608,PE,260370,Canhotinho,24773,96.87966737980867,24.0,38.0,21.0,19.0,3.0,8.0,5.0,5.0,8.0,9.0,7.0,79.0,44.0,-35.0,-44.30379746835443,-141.28284826222097,318.89557179187017,-145.83333333333331
1612,2608,PE,260380,Capoeiras,20048,49.880287310454904,10.0,37.0,20.0,16.0,13.0,6.0,4.0,8.0,3.0,5.0,5.0,72.0,45.0,-27.0,-37.5,-134.67677573822826,359.1380686352753,-270.0
1613,2608,PE,260410,Caruaru,365278,129.49041551913885,473.0,742.0,577.0,226.0,167.0,159.0,76.0,72.0,50.0,114.0,60.0,1313.0,930.0,-383.0,-29.169840060929175,-104.85164723854162,359.4522528047131,-80.97251585623678
1614,2608,PE,260470,Correntes,18268,21.89621195533173,4.0,18.0,17.0,10.0,7.0,6.0,4.0,4.0,3.0,3.0,1.0,41.0,32.0,-9.0,-21.95121951219512,-49.26647689949639,224.43617254215022,-225.0
1615,2608,PE,260500,Cupira,24173,128.24225375418857,31.0,69.0,47.0,12.0,15.0,13.0,11.0,8.0,7.0,10.0,9.0,112.0,89.0,-23.0,-20.535714285714292,-95.14747859181732,463.32685227319735,-74.19354838709677
1616,2608,PE,260580,Frei Miguelinho,15546,141.51550238003344,22.0,37.0,24.0,7.0,4.0,9.0,8.0,7.0,3.0,7.0,3.0,67.0,42.0,-25.0,-37.31343283582089,-160.81307088640165,430.9790299755564,-113.63636363636364
1617,2608,PE,260600,Garanhuns,140577,67.57862239199869,95.0,230.0,165.0,83.0,41.0,47.0,39.0,33.0,25.0,32.0,30.0,425.0,300.0,-125.0,-29.411764705882348,-88.91923998947196,302.32541596420464,-131.57894736842107
1618,2608,PE,260640,Gravatá,84699,88.54886126164418,75.0,152.0,119.0,39.0,25.0,33.0,27.0,15.0,16.0,28.0,18.0,267.0,205.0,-62.0,-23.220973782771537,-73.20039197629252,315.2339460914533,-82.66666666666667
1619,2608,PE,260650,Iati,19241,62.366820851307104,12.0,22.0,15.0,9.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,39.0,26.0,-13.0,-33.333333333333336,-67.56405592224937,202.69216776674807,-108.33333333333333
1620,2608,PE,260670,Ibirajuba,7768,38.61997940267765,3.0,9.0,8.0,7.0,2.0,2.0,1.0,5.0,2.0,3.0,0.0,26.0,13.0,-13.0,-50.0,-167.35324407826982,334.70648815653965,-433.3333333333333
1621,2608,PE,260750,Itaíba,26308,34.21012619735442,9.0,26.0,23.0,4.0,7.0,5.0,8.0,8.0,4.0,7.0,2.0,50.0,44.0,-6.0,-12.0,-22.80675079823628,190.056256651969,-66.66666666666666
1622,2608,PE,260800,Jataúba,17228,40.63153006733225,7.0,23.0,26.0,9.0,4.0,1.0,3.0,3.0,0.0,5.0,4.0,41.0,37.0,-4.0,-9.756097560975608,-23.218017181332716,237.98467610866032,-57.14285714285714
1623,2608,PE,260825,Jucati,11485,52.2420548541576,6.0,21.0,11.0,6.0,3.0,7.0,4.0,1.0,1.0,2.0,1.0,37.0,20.0,-17.0,-45.945945945945944,-148.01915542011318,322.15933826730515,-283.33333333333337
1624,2608,PE,260830,Jupi,14922,100.52271813429834,15.0,27.0,19.0,9.0,3.0,6.0,1.0,7.0,7.0,19.0,5.0,68.0,35.0,-33.0,-48.529411764705884,-221.14997989545637,455.70298887548586,-220.00000000000003
1625,2608,PE,260840,Jurema,15431,136.08968958589853,21.0,24.0,23.0,10.0,9.0,3.0,1.0,10.0,3.0,9.0,2.0,56.0,38.0,-18.0,-32.14285714285714,-116.64830535934158,362.90583889572935,-85.71428571428571
1626,2608,PE,260860,Lagoa do Ouro,13224,30.248033877797944,4.0,15.0,8.0,6.0,2.0,4.0,4.0,12.0,7.0,1.0,4.0,38.0,25.0,-13.0,-34.210526315789465,-98.30611010284332,287.35632183908046,-325.0
1627,2608,PE,260880,Lajedo,40589,105.94003301387075,43.0,67.0,52.0,14.0,14.0,19.0,31.0,11.0,8.0,7.0,12.0,118.0,117.0,-1.0,-0.8474576271186418,-2.4637216979969945,290.7191603636453,-2.3255813953488373
1628,2608,PE,261010,Palmeirina,7600,52.63157894736842,4.0,14.0,7.0,4.0,0.0,4.0,2.0,4.0,1.0,2.0,2.0,28.0,12.0,-16.0,-57.14285714285714,-210.52631578947367,368.42105263157896,-400.0
1629,2608,PE,261020,Panelas,26456,79.37707892349562,21.0,32.0,34.0,7.0,8.0,7.0,7.0,0.0,4.0,13.0,11.0,59.0,64.0,5.0,8.47457627118644,18.899304505594195,223.01179316601147,23.809523809523807
1630,2608,PE,261030,Paranatama,11566,86.46031471554556,10.0,20.0,17.0,2.0,8.0,4.0,3.0,3.0,7.0,2.0,2.0,31.0,37.0,6.0,19.354838709677423,51.87618882932734,268.0269756181913,60.0
1631,2608,PE,261090,Pesqueira,67735,72.34073964715435,49.0,124.0,112.0,50.0,24.0,30.0,34.0,15.0,18.0,9.0,11.0,228.0,199.0,-29.0,-12.71929824561403,-42.81390713811176,336.6058906030856,-59.183673469387756
1632,2608,PE,261120,Poção,11305,44.22821760283061,5.0,19.0,13.0,6.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,31.0,23.0,-8.0,-25.806451612903224,-70.76514816452898,274.21494913754975,-160.0
1633,2608,PE,261170,Riacho das Almas,20646,62.96619199845006,13.0,43.0,31.0,8.0,5.0,13.0,1.0,7.0,2.0,10.0,2.0,81.0,41.0,-40.0,-49.382716049382715,-193.7421292260002,392.3278116826504,-307.69230769230774
1634,2608,PE,261200,Sairé,9764,51.20852109791069,5.0,16.0,18.0,4.0,4.0,2.0,6.0,2.0,3.0,1.0,1.0,25.0,32.0,7.0,28.000000000000004,71.69192953707497,256.04260548955347,140.0
1635,2608,PE,261230,Saloá,15862,63.04375236414071,10.0,28.0,19.0,17.0,5.0,5.0,2.0,3.0,2.0,4.0,4.0,57.0,32.0,-25.0,-43.85964912280702,-157.6093809103518,359.3493884756021,-250.0
1636,2608,PE,261240,Sanharó,26890,52.063964298995906,14.0,26.0,28.0,15.0,6.0,12.0,4.0,3.0,2.0,11.0,1.0,67.0,41.0,-26.0,-38.80597014925373,-96.69021941242097,249.1632577166233,-185.71428571428572
1637,2608,PE,261250,Santa Cruz do Capibaribe,109897,74.61532161933447,82.0,80.0,75.0,21.0,14.0,20.0,16.0,16.0,8.0,25.0,11.0,162.0,124.0,-38.0,-23.456790123456795,-34.57783196993549,147.41075734551444,-46.34146341463415
1638,2608,PE,261270,Santa Maria do Cambucá,14223,140.61730999085987,20.0,25.0,27.0,6.0,8.0,10.0,7.0,7.0,2.0,2.0,2.0,50.0,46.0,-4.0,-7.9999999999999964,-28.123461998171976,351.5432749771497,-20.0
1639,2608,PE,261300,São Bento do Una,60042,84.94054162086539,51.0,72.0,71.0,41.0,29.0,19.0,11.0,17.0,9.0,6.0,8.0,155.0,128.0,-27.0,-17.419354838709676,-44.9685220345758,258.152626494787,-52.94117647058824
1640,2608,PE,261310,São Caitano,37368,107.04345964461571,40.0,63.0,52.0,21.0,14.0,9.0,10.0,11.0,8.0,11.0,3.0,115.0,87.0,-28.0,-24.347826086956527,-74.93042175123101,307.7499464782702,-70.0
1641,2608,PE,261320,São João,22899,34.93602340713568,8.0,30.0,33.0,5.0,5.0,9.0,3.0,10.0,9.0,3.0,9.0,57.0,59.0,2.0,3.5087719298245723,8.73400585178392,248.91916677584175,25.0
1642,2608,PE,261330,São Joaquim do Monte,21398,112.16001495466865,24.0,44.0,32.0,14.0,9.0,13.0,16.0,8.0,2.0,13.0,6.0,92.0,65.0,-27.0,-29.34782608695652,-126.18001682400224,429.9467239928965,-112.5
1643,2608,PE,261470,Tacaimbó,12859,85.5431993156544,11.0,24.0,12.0,12.0,4.0,1.0,2.0,2.0,5.0,1.0,1.0,40.0,24.0,-16.0,-40.0,-124.42647173186096,311.06617932965236,-145.45454545454547
1644,2608,PE,261500,Taquaritinga do Norte,29127,48.06536890170632,14.0,31.0,29.0,14.0,12.0,5.0,7.0,2.0,3.0,5.0,1.0,57.0,52.0,-5.0,-8.771929824561408,-17.166203179180826,195.69471624266143,-35.714285714285715
1645,2608,PE,261510,Terezinha,7198,41.678243956654626,3.0,11.0,8.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,17.0,14.0,-3.0,-17.647058823529417,-41.678243956654626,236.17671575437623,-100.0
1646,2608,PE,261540,Toritama,46164,93.14617450827485,43.0,29.0,28.0,5.0,4.0,6.0,7.0,2.0,2.0,8.0,1.0,50.0,42.0,-8.0,-16.000000000000004,-17.32952083874881,108.30950524218005,-18.6046511627907
1647,2608,PE,261620,Vertentes,20954,28.634150997422925,6.0,49.0,21.0,9.0,10.0,17.0,30.0,1.0,3.0,11.0,7.0,87.0,71.0,-16.0,-18.39080459770115,-76.3577359931278,415.19518946263247,-266.66666666666663
1648,2703,AL,270010,Água Branca,20230,39.54522985664854,8.0,21.0,21.0,7.0,4.0,6.0,4.0,2.0,2.0,5.0,5.0,41.0,36.0,-5.0,-12.195121951219512,-24.715768660405335,202.6693030153238,-62.5
1649,2703,AL,270030,Arapiraca,233047,133.87857384991008,312.0,262.0,208.0,176.0,121.0,148.0,120.0,27.0,20.0,26.0,26.0,639.0,495.0,-144.0,-22.535211267605636,-61.790111007650815,274.1936175964505,-46.15384615384615
1650,2703,AL,270070,Batalha,18338,87.25051804995093,16.0,16.0,18.0,9.0,4.0,9.0,7.0,0.0,0.0,0.0,1.0,34.0,30.0,-4.0,-11.764705882352944,-21.81262951248773,185.4073508561457,-25.0
1651,2703,AL,270080,Belém,4284,140.0560224089636,6.0,10.0,9.0,7.0,3.0,6.0,2.0,0.0,1.0,4.0,1.0,27.0,16.0,-11.0,-40.74074074074075,-256.76937441643327,630.2521008403362,-183.33333333333331
1652,2703,AL,270090,Belo Monte,6710,74.51564828614009,5.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,-1.0,-25.0,-14.903129657228018,59.61251862891207,-20.0
1653,2703,AL,270120,Cacimbinhas,10889,64.28505831573146,7.0,15.0,15.0,12.0,5.0,2.0,5.0,3.0,1.0,6.0,4.0,38.0,30.0,-8.0,-21.052631578947366,-73.46863807512167,348.976030856828,-114.28571428571428
1654,2703,AL,270150,Campo Grande,9567,114.97857217518553,11.0,4.0,10.0,3.0,4.0,7.0,6.0,0.0,1.0,0.0,0.0,14.0,21.0,7.0,50.0,73.16818229329988,146.33636458659976,63.63636363636363
1655,2703,AL,270160,Canapi,17719,39.50561544105198,7.0,17.0,13.0,6.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,27.0,21.0,-6.0,-22.22222222222222,-33.86195609233027,152.3788024154862,-85.71428571428571
1656,2703,AL,270180,Carneiros,9159,65.50933508024893,6.0,7.0,11.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,13.0,17.0,4.0,30.76923076923077,43.672890053499295,141.93689267387268,66.66666666666666
1657,2703,AL,270200,Coité do Nóia,10643,93.9584703561026,10.0,12.0,9.0,7.0,4.0,5.0,5.0,3.0,3.0,1.0,1.0,28.0,22.0,-6.0,-21.42857142857143,-56.375082213661564,263.08371699708727,-60.0
1658,2703,AL,270235,Craíbas,24309,65.81924390143568,16.0,20.0,15.0,7.0,9.0,21.0,12.0,2.0,1.0,7.0,1.0,57.0,38.0,-19.0,-33.333333333333336,-78.16035213295487,234.48105639886464,-118.75
1659,2703,AL,270240,Delmiro Gouveia,52262,82.27775439133596,43.0,37.0,36.0,25.0,20.0,18.0,9.0,11.0,10.0,14.0,9.0,105.0,84.0,-21.0,-19.999999999999996,-40.18215912135012,200.9107956067506,-48.837209302325576
1660,2703,AL,270250,Dois Riachos,11067,54.21523448088912,6.0,10.0,8.0,7.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,19.0,16.0,-3.0,-15.789473684210531,-27.10761724044456,171.6815758561489,-50.0
1661,2703,AL,270255,Estrela de Alagoas,18255,60.25746370857299,11.0,25.0,18.0,16.0,7.0,14.0,6.0,4.0,2.0,3.0,6.0,62.0,39.0,-23.0,-37.096774193548384,-125.99287866337988,339.63297726650234,-209.0909090909091
1662,2703,AL,270260,Feira Grande,22178,45.089728559834064,10.0,16.0,24.0,8.0,6.0,7.0,10.0,7.0,2.0,1.0,0.0,39.0,42.0,3.0,7.692307692307687,13.526918567950222,175.84994138335287,30.0
1663,2703,AL,270290,Girau do Ponciano,41237,89.72524674442855,37.0,31.0,18.0,13.0,17.0,14.0,8.0,15.0,5.0,8.0,5.0,81.0,53.0,-28.0,-34.5679012345679,-67.90018672551349,196.42554017023548,-75.67567567567568
1664,2703,AL,270310,Igaci,25613,50.755475734978326,13.0,29.0,23.0,21.0,16.0,14.0,13.0,5.0,8.0,13.0,7.0,82.0,67.0,-15.0,-18.292682926829272,-58.56401046343653,320.1499238667864,-115.38461538461537
